rating_count,image_count,mission_tags,review_count,segment_label,description,title,images_list,category_breadcrumb,price_currency,scrape_date,price_current,url,subcluster_label,dimensions,subcluster,average_rating,color_options,name,image_url,product_url,brand,product_id,material_text,is_sale,rating,best_seller,is_new,colors,in_stock,price_original,price_regular,care_instructions,sku,availability_text,promo_excluded,sold_shipped_by,price_band,price_numeric,rating_quadrant,color_count,color_family,kw_tote,kw_clutch,kw_backpack,kw_crossbody,kw_convertible,kw_quilted,kw_faux_leather,kw_laptop,kw_organizer,kw_mini,kw_drawstring,is_clearance,style_text,cluster_kmeans,pca_x,pca_y,cluster_hdbscan,umap_x,umap_y,score_weight
0.0,21,micro_mini_impulse|eco_conscious,,Shoes & Accessories,"A bag designed for your essentials, the Mini is made with you in mind, your style, your stuff, your peace of mind. Get creative with what you can carry along with these functional, simplified, perfectly sized mini fanny pack. Compliant with the highest safety standards (California Prop 65). Durable, easily cleanable nylon exterior. Wipeable and stain-resistant recycled nylon lining.",Kibou Mini Nylon Wallet Belt Bag,https://www.gap.com/webcontent/0056/003/302/cn56003302.jpg | https://www.gap.com/webcontent/0056/003/310/cn56003310.jpg | https://www.gap.com/webcontent/0056/003/309/cn56003309.jpg | https://www.gap.com/webcontent/0056/003/307/cn56003307.jpg | https://www.gap.com/webcontent/0056/003/311/cn56003311.jpg | https://www.gap.com/webcontent/0056/003/313/cn56003313.jpg | https://www.gap.com/webcontent/0056/007/513/cn56007513.jpg | https://www.gap.com/webcontent/0056/007/473/cn56007473.jpg | https://www.gap.com/webcontent/0056/004/074/cn56004074.jpg | https://www.gap.com/webcontent/0056/007/547/cn56007547.jpg | https://www.gap.com/webcontent/0061/849/074/cn61849074.jpg | https://www.gap.com/webcontent/0061/017/157/cn61017157.jpg | https://www.gap.com/webcontent/0060/739/113/cn60739113.jpg | https://www.gap.com/webcontent/0061/849/709/cn61849709.jpg | https://www.gap.com/webcontent/0060/011/966/cn60011966.jpg | https://www.gap.com/webcontent/0057/788/446/cn57788446.jpg | https://www.gap.com/webcontent/0060/014/274/cn60014274.jpg | https://www.gap.com/webcontent/0061/842/055/cn61842055.jpg | https://www.gap.com/webcontent/0060/779/618/cn60779618.jpg | https://www.gap.com/webcontent/0060/739/553/cn60739553.jpg | https://www.gap.com/webcontent/0059/972/919/cn59972919.jpg,Women / Shoes & Accessories > Women > Shoes & Accessories,USD,2026-02-22,46.0,https://www.gap.com/browse/product.do?pid=1169515002&vid=1&pcid=3046544&cid=3046544,Shoes & Accessories | kibou / belt | Mid,One Size,22,0,Black,Kibou Mini Nylon Wallet Belt Bag,https://www.gap.com/webcontent/0056/003/302/cn56003302.jpg,https://www.gap.com/browse/product.do?pid=1169515002&vid=1&pcid=3046544&cid=3046544,Gap,1169515002,"Recycled Nylon, Nylon",True,0.0,False,False,Black,False,79.95,79.95,,1169515,Only a few left!,True,Kibou,40-70,46.0,Weak,1,black,False,False,False,False,False,False,False,False,False,True,False,False,Kibou Mini Nylon Wallet Belt Bag | Gap | Women / Shoes & Accessories > Women > Shoes & Accessories | Black,4,-0.011227525,-0.19143972,23,5.8213844,1.1654929,0.0
0.0,23,micro_mini_impulse|eco_conscious,95,Shoes & Accessories,"A bag designed for your essentials, the Mini is made with you in mind, your style, your stuff, your peace of mind. Get creative with what you can carry along with these functional, simplified, perfectly sized mini fanny pack. Compliant with the highest safety standards (California Prop 65). Durable, easily cleanable vegan leather and nylon exterior. Wipeable and stain-resistant recycled nylon lining.",Kibou Mini Vegan Leather Wallet Belt Bag,https://www.gap.com/webcontent/0056/007/473/cn56007473.jpg | https://www.gap.com/webcontent/0056/007/739/cn56007739.jpg | https://www.gap.com/webcontent/0056/007/485/cn56007485.jpg | https://www.gap.com/webcontent/0056/007/746/cn56007746.jpg | https://www.gap.com/webcontent/0056/007/555/cn56007555.jpg | https://www.gap.com/webcontent/0056/007/753/cn56007753.jpg | https://www.gap.com/webcontent/0056/007/557/cn56007557.jpg | https://www.gap.com/webcontent/0056/007/504/cn56007504.jpg | https://www.gap.com/webcontent/0056/004/074/cn56004074.jpg | https://www.gap.com/webcontent/0056/007/547/cn56007547.jpg | https://www.gap.com/webcontent/0056/003/302/cn56003302.jpg | https://www.gap.com/webcontent/0056/007/513/cn56007513.jpg | https://www.gap.com/webcontent/0061/822/891/cn61822891.jpg | https://www.gap.com/webcontent/0055/341/230/cn55341230.jpg | https://www.gap.com/webcontent/0061/850/542/cn61850542.jpg | https://www.gap.com/webcontent/0055/341/135/cn55341135.jpg | https://www.gap.com/webcontent/0060/779/618/cn60779618.jpg | https://www.gap.com/webcontent/0061/848/257/cn61848257.jpg | https://www.gap.com/webcontent/0059/290/125/cn59290125.jpg | https://www.gap.com/webcontent/0061/849/074/cn61849074.jpg | https://www.gap.com/webcontent/0061/850/823/cn61850823.jpg | https://www.gap.com/webcontent/0061/850/702/cn61850702.jpg | https://www.gap.com/webcontent/0057/780/070/cn57780070.jpg,Women / Shoes & Accessories > Women > Shoes & Accessories,USD,2026-02-22,46.0,https://www.gap.com/browse/product.do?pid=1169518002&vid=1&pcid=3046544&cid=3046544,Shoes & Accessories | kibou / belt | Mid,One Size,22,0,LAVENDER,Kibou Mini Vegan Leather Wallet Belt Bag,https://www.gap.com/webcontent/0056/007/473/cn56007473.jpg,https://www.gap.com/browse/product.do?pid=1169518002&vid=1&pcid=3046544&cid=3046544,Gap,1169518002,"Vegan Leather, Recycled Nylon, Nylon",False,0.0,False,False,LAVENDER,False,,,,1169518,,True,Kibou,40-70,46.0,Weak,1,pastel,False,False,False,False,False,False,False,False,False,True,False,False,Kibou Mini Vegan Leather Wallet Belt Bag | Gap | Women / Shoes & Accessories > Women > Shoes & Accessories | LAVENDER,4,-0.044370156,-0.15780304,23,5.773056,1.1898553,0.0
0.0,18,travel_utility|gym_active|eco_conscious,,Shop All Accessories,"Perfect for after-school activities, sleepovers, and weekend getaways. Designed with two handles and an adjustable crossbody strap for easy carrying. Detachable pouches for shoes and dirty clothes and interior pockets to keep everything organized. Made from recycled materials. For every bag sold, STATE donates a percentage of the proceeds to American families in need.",STATE Rockaway Duffle,https://www.gap.com/webcontent/0059/975/498/cn59975498.jpg | https://www.gap.com/webcontent/0060/014/084/cn60014084.jpg | https://www.gap.com/webcontent/0059/974/648/cn59974648.jpg | https://www.gap.com/webcontent/0059/974/883/cn59974883.jpg | https://www.gap.com/webcontent/0061/035/621/cn61035621.jpg | https://www.gap.com/webcontent/0060/791/857/cn60791857.jpg | https://www.gap.com/webcontent/0061/019/479/cn61019479.jpg | https://www.gap.com/webcontent/0061/019/504/cn61019504.jpg | https://www.gap.com/webcontent/0059/975/575/cn59975575.jpg | https://www.gap.com/webcontent/0061/017/150/cn61017150.jpg | https://www.gap.com/webcontent/0059/974/695/cn59974695.jpg | https://www.gap.com/webcontent/0059/912/755/cn59912755.jpg | https://www.gap.com/webcontent/0061/037/218/cn61037218.jpg | https://www.gap.com/webcontent/0059/219/508/cn59219508.jpg | https://www.gap.com/webcontent/0061/036/285/cn61036285.jpg | https://www.gap.com/webcontent/0060/726/816/cn60726816.jpg | https://www.gap.com/webcontent/0060/367/792/cn60367792.jpg | https://www.gap.com/webcontent/0060/283/400/cn60283400.jpg,Girls / Shop All Accessories > Girls > Shop All Accessories,USD,2026-02-22,24.95,https://www.gap.com/browse/product.do?pid=1173109002&vid=1&pcid=3046567&cid=3046567,Shop All Accessories | state / rockaway | Mid,One Size,23,0,Pink/Silver | Fuzzy Bolt,STATE Rockaway Duffle,https://www.gap.com/webcontent/0059/975/498/cn59975498.jpg,https://www.gap.com/browse/product.do?pid=1173109002&vid=1&pcid=3046567&cid=3046567,Gap,1173109002,Recycled Materials,True,0.0,False,False,Pink/Silver | Fuzzy Bolt,False,145.0,145.0,,1173109,,True,State Bags,20-40,24.95,Weak,2,pastel,False,False,False,False,False,False,False,False,False,False,False,False,STATE Rockaway Duffle | Gap | Girls / Shop All Accessories > Girls > Shop All Accessories | Pink/Silver | Fuzzy Bolt,4,-0.31084973,-0.39769316,21,5.390749,-0.0002667129,0.0
0.0,19,micro_mini_impulse|eco_conscious,0,Shop All Accessories,"Recommended for little adventurers ages 2-4. The Kane Mini Backpack has a compact design with just enough space for the essentials. Perfect for preschool or their very first big trip! Let their personalities shine with designs just as unique as they are. 45% of this bag is made from recycled materials. For every bag sold, STATE donates a percentage of the proceeds to American families in need. STATE is the family bag company that’s carrying everyone, everywhere, through the journey of life with open hands.",STATE Kane Mini Backpack,https://www.gap.com/webcontent/0059/912/755/cn59912755.jpg | https://www.gap.com/webcontent/0059/911/982/cn59911982.jpg | https://www.gap.com/webcontent/0059/912/738/cn59912738.jpg | https://www.gap.com/webcontent/0059/911/990/cn59911990.jpg | https://www.gap.com/webcontent/0059/975/575/cn59975575.jpg | https://www.gap.com/webcontent/0061/037/250/cn61037250.jpg | https://www.gap.com/webcontent/0059/974/695/cn59974695.jpg | https://www.gap.com/webcontent/0061/019/504/cn61019504.jpg | https://www.gap.com/webcontent/0061/017/585/cn61017585.jpg | https://www.gap.com/webcontent/0061/037/218/cn61037218.jpg | https://www.gap.com/webcontent/0061/120/754/cn61120754.jpg | https://www.gap.com/webcontent/0057/843/058/cn57843058.jpg | https://www.gap.com/webcontent/0061/221/407/cn61221407.jpg | https://www.gap.com/webcontent/0061/206/452/cn61206452.jpg | https://www.gap.com/webcontent/0060/367/792/cn60367792.jpg | https://www.gap.com/webcontent/0061/716/343/cn61716343.jpg | https://www.gap.com/webcontent/0059/975/498/cn59975498.jpg | https://www.gap.com/webcontent/0060/791/857/cn60791857.jpg | https://www.gap.com/webcontent/0060/698/444/cn60698444.jpg,Girls / Shop All Accessories > Girls > Shop All Accessories,USD,2026-02-22,39.95,https://www.gap.com/browse/product.do?pid=1172319002&vid=1&pcid=3046567&cid=3046567,Shop All Accessories | state / kane | Mid,One Size,25,0,Pink/Silver,STATE Kane Mini Backpack,https://www.gap.com/webcontent/0059/912/755/cn59912755.jpg,https://www.gap.com/browse/product.do?pid=1172319002&vid=1&pcid=3046567&cid=3046567,Gap,1172319002,Recycled Materials,True,0.0,False,False,Pink/Silver,False,88.0,88.0,,1172319,,True,State Bags,20-40,39.95,Weak,1,pastel,False,False,True,False,False,False,False,False,False,True,False,False,STATE Kane Mini Backpack | Gap | Girls / Shop All Accessories > Girls > Shop All Accessories | Pink/Silver,4,-0.24660021,-0.35931984,30,5.628098,0.1188148,0.0
0.0,17,travel_utility|gym_active|eco_conscious,0,Shop All Accessories,"Perfect for after-school activities, sleepovers, and weekend getaways. Designed with two handles and an adjustable crossbody strap for easy carrying. Detachable pouches for shoes and dirty clothes and interior pockets to keep everything organized. Made from recycled materials. For every bag sold, STATE donates a percentage of the proceeds to American families in need.",STATE Rockaway Duffle,https://www.gap.com/webcontent/0059/975/526/cn59975526.jpg | https://www.gap.com/webcontent/0059/975/040/cn59975040.jpg | https://www.gap.com/webcontent/0061/037/250/cn61037250.jpg | https://www.gap.com/webcontent/0059/140/964/cn59140964.jpg | https://www.gap.com/webcontent/0059/219/508/cn59219508.jpg | https://www.gap.com/webcontent/0059/295/649/cn59295649.jpg | https://www.gap.com/webcontent/0060/698/444/cn60698444.jpg | https://www.gap.com/webcontent/0059/219/296/cn59219296.jpg | https://www.gap.com/webcontent/0052/433/489/cn52433489.jpg | https://www.gap.com/webcontent/0059/144/552/cn59144552.jpg | https://www.gap.com/webcontent/0059/145/791/cn59145791.jpg | https://www.gap.com/webcontent/0059/144/973/cn59144973.jpg | https://www.gap.com/webcontent/0060/796/156/cn60796156.jpg | https://www.gap.com/webcontent/0057/184/480/cn57184480.jpg | https://www.gap.com/webcontent/0060/791/857/cn60791857.jpg | https://www.gap.com/webcontent/0061/037/218/cn61037218.jpg | https://www.gap.com/webcontent/0061/037/143/cn61037143.jpg,Boys / Shop All Accessories > Boys > Shop All Accessories,USD,2026-02-22,24.95,https://www.gap.com/browse/product.do?pid=1173111002&vid=1&pcid=3046590&cid=3046590,Shop All Accessories | state / rockaway | Mid,One Size,23,0,Pink/Silver | Fuzzy Bolt,STATE Rockaway Duffle,https://www.gap.com/webcontent/0059/975/526/cn59975526.jpg,https://www.gap.com/browse/product.do?pid=1173111002&vid=1&pcid=3046590&cid=3046590,Gap,1173111002,Recycled Materials,True,0.0,False,False,Pink/Silver | Fuzzy Bolt,False,145.0,145.0,,1173111,,True,State Bags,20-40,24.95,Weak,2,pastel,False,False,False,False,False,False,False,False,False,False,False,False,STATE Rockaway Duffle | Gap | Boys / Shop All Accessories > Boys > Shop All Accessories | Pink/Silver | Fuzzy Bolt,4,-0.3368104,-0.4480024,21,5.331175,-0.029631637,0.0
0.0,23,micro_mini_impulse|eco_conscious,0,Shoes & Accessories,"A bag designed for your essentials, the Mini is made with you in mind, your style, your stuff, your peace of mind. Get creative with what you can carry along with these functional, simplified, perfectly sized mini fanny pack. Compliant with the highest safety standards (California Prop 65). Durable, easily cleanable vegan leather and nylon exterior. Wipeable and stain-resistant recycled nylon lining.",Kibou Mini Vegan Leather Wallet Belt Bag,https://www.gap.com/webcontent/0056/007/547/cn56007547.jpg | https://www.gap.com/webcontent/0056/007/510/cn56007510.jpg | https://www.gap.com/webcontent/0056/007/519/cn56007519.jpg | https://www.gap.com/webcontent/0056/007/627/cn56007627.jpg | https://www.gap.com/webcontent/0056/007/505/cn56007505.jpg | https://www.gap.com/webcontent/0056/007/506/cn56007506.jpg | https://www.gap.com/webcontent/0056/007/571/cn56007571.jpg | https://www.gap.com/webcontent/0056/007/631/cn56007631.jpg | https://www.gap.com/webcontent/0056/007/473/cn56007473.jpg | https://www.gap.com/webcontent/0056/004/074/cn56004074.jpg | https://www.gap.com/webcontent/0056/007/513/cn56007513.jpg | https://www.gap.com/webcontent/0056/003/302/cn56003302.jpg | https://www.gap.com/webcontent/0055/341/230/cn55341230.jpg | https://www.gap.com/webcontent/0061/822/891/cn61822891.jpg | https://www.gap.com/webcontent/0055/341/135/cn55341135.jpg | https://www.gap.com/webcontent/0060/011/966/cn60011966.jpg | https://www.gap.com/webcontent/0055/342/116/cn55342116.jpg | https://www.gap.com/webcontent/0059/564/235/cn59564235.jpg | https://www.gap.com/webcontent/0061/036/597/cn61036597.jpg | https://www.gap.com/webcontent/0060/534/248/cn60534248.jpg | https://www.gap.com/webcontent/0061/863/273/cn61863273.jpg | https://www.gap.com/webcontent/0057/780/070/cn57780070.jpg | https://www.gap.com/webcontent/0060/830/097/cn60830097.jpg,Women / Shoes & Accessories > Women > Shoes & Accessories,USD,2026-02-22,46.0,https://www.gap.com/browse/product.do?pid=1169520002&vid=1&pcid=3046544&cid=3046544,Shoes & Accessories | kibou / belt | Mid,One Size,22,0,Cream,Kibou Mini Vegan Leather Wallet Belt Bag,https://www.gap.com/webcontent/0056/007/547/cn56007547.jpg,https://www.gap.com/browse/product.do?pid=1169520002&vid=1&pcid=3046544&cid=3046544,Gap,1169520002,"Vegan Leather, Recycled Nylon, Nylon",True,0.0,False,False,Cream,False,79.95,79.95,,1169520,,True,Kibou,40-70,46.0,Weak,1,neutral,False,False,False,False,False,False,False,False,False,True,False,False,Kibou Mini Vegan Leather Wallet Belt Bag | Gap | Women / Shoes & Accessories > Women > Shoes & Accessories | Cream,4,-0.011491833,-0.14486776,23,5.803359,1.1628834,0.0
0.0,17,everyday_crossbody|value_mass,,Shoes & Accessories,"Perfect for your little adventurer. Our very first kid-sized bags, designed for independence and hands-free fun. One spacious pocket designed to hold essentials. Hook to hold house keys, hair ties, Air Tag, or other small necessities. Kid, pet, and baby-friendly, compliant with the highest safety standards (California Prop 65). Easy to wipe clean, durable exterior and interior.",Kibou Kids Belt Bag,https://www.gap.com/webcontent/0057/843/058/cn57843058.jpg | https://www.gap.com/webcontent/0057/843/252/cn57843252.jpg | https://www.gap.com/webcontent/0061/017/585/cn61017585.jpg | https://www.gap.com/webcontent/0061/019/504/cn61019504.jpg | https://www.gap.com/webcontent/0061/036/285/cn61036285.jpg | https://www.gap.com/webcontent/0057/843/029/cn57843029.jpg | https://www.gap.com/webcontent/0059/974/695/cn59974695.jpg | https://www.gap.com/webcontent/0059/975/575/cn59975575.jpg | https://www.gap.com/webcontent/0059/912/755/cn59912755.jpg | https://www.gap.com/webcontent/0061/037/250/cn61037250.jpg | https://www.gap.com/webcontent/0061/017/150/cn61017150.jpg | https://www.gap.com/webcontent/0060/791/857/cn60791857.jpg | https://www.gap.com/webcontent/0061/120/754/cn61120754.jpg | https://www.gap.com/webcontent/0060/367/792/cn60367792.jpg | https://www.gap.com/webcontent/0061/221/407/cn61221407.jpg | https://www.gap.com/webcontent/0061/302/698/cn61302698.jpg | https://www.gap.com/webcontent/0061/206/450/cn61206450.jpg,Girls / Shop All Accessories > Girls > Shop All Accessories,USD,2026-02-22,32.0,https://www.gap.com/browse/product.do?pid=1170746002&vid=1&pcid=3046567&cid=3046567,Shoes & Accessories | kibou / belt | Mid,One Size,22,0,IRIDESCENT CLEAR,Kibou Kids Belt Bag,https://www.gap.com/webcontent/0057/843/058/cn57843058.jpg,https://www.gap.com/browse/product.do?pid=1170746002&vid=1&pcid=3046567&cid=3046567,Gap,1170746002,,True,0.0,False,False,IRIDESCENT CLEAR,False,39.95,39.95,,1170746,,True,Kibou,20-40,32.0,Weak,1,unknown,False,False,False,False,False,False,False,False,False,False,False,False,Kibou Kids Belt Bag | Gap | Girls / Shop All Accessories > Girls > Shop All Accessories | IRIDESCENT CLEAR,4,-0.21234621,-0.31559083,22,5.831496,0.5665774,0.0
0.0,17,everyday_crossbody|value_mass,,Shoes & Accessories,"Perfect for your little adventurer. Our very first kid-sized bags, designed for independence and hands-free fun. One spacious pocket designed to hold essentials. Separate wallet zipper pocket with slots for cards and cash, and plenty of room for coins or other small keepsakes. Brightly colored nylon lining to make it easy to spot items inside. Hook to hold house keys, hair ties, Air Tags, or other small necessities. Kid, pet, and baby-friendly, compliant with the highest safety standards (California Prop 65). Easy to wipe clean, durable exterior and interior.",Kibou Kids Belt Bag,https://www.gap.com/webcontent/0057/843/029/cn57843029.jpg | https://www.gap.com/webcontent/0057/843/241/cn57843241.jpg | https://www.gap.com/webcontent/0061/036/285/cn61036285.jpg | https://www.gap.com/webcontent/0057/843/058/cn57843058.jpg | https://www.gap.com/webcontent/0061/017/585/cn61017585.jpg | https://www.gap.com/webcontent/0060/791/857/cn60791857.jpg | https://www.gap.com/webcontent/0061/017/150/cn61017150.jpg | https://www.gap.com/webcontent/0061/019/504/cn61019504.jpg | https://www.gap.com/webcontent/0061/037/250/cn61037250.jpg | https://www.gap.com/webcontent/0060/367/792/cn60367792.jpg | https://www.gap.com/webcontent/0059/975/575/cn59975575.jpg | https://www.gap.com/webcontent/0056/071/943/cn56071943.jpg | https://www.gap.com/webcontent/0059/974/695/cn59974695.jpg | https://www.gap.com/webcontent/0061/302/698/cn61302698.jpg | https://www.gap.com/webcontent/0061/716/343/cn61716343.jpg | https://www.gap.com/webcontent/0059/961/248/cn59961248.jpg | https://www.gap.com/webcontent/0061/692/725/cn61692725.jpg,Girls / Shop All Accessories > Girls > Shop All Accessories,USD,2026-02-22,32.0,https://www.gap.com/browse/product.do?pid=1170747002&vid=1&pcid=3046567&cid=3046567,Shoes & Accessories | kibou / belt | Mid,One Size,22,0,Silver,Kibou Kids Belt Bag,https://www.gap.com/webcontent/0057/843/029/cn57843029.jpg,https://www.gap.com/browse/product.do?pid=1170747002&vid=1&pcid=3046567&cid=3046567,Gap,1170747002,Nylon,True,0.0,False,False,Silver,False,34.95,34.95,,1170747,,True,Kibou,20-40,32.0,Weak,1,neutral,False,False,False,False,False,False,False,False,False,False,False,False,Kibou Kids Belt Bag | Gap | Girls / Shop All Accessories > Girls > Shop All Accessories | Silver,4,-0.21460049,-0.3134225,22,5.7628255,0.681878,0.0
0.0,18,micro_mini_impulse|statement_fashion,95,Bag Charms & Straps,So spicy you can't look away! Attach this Hot Sauce Bag Charm to your bag in honor of your favorite hot condiment.,Little Words Project Bag Charm,https://www.gap.com/webcontent/0060/498/468/cn60498468.jpg | https://www.gap.com/webcontent/0060/498/439/cn60498439.jpg | https://www.gap.com/webcontent/0060/498/447/cn60498447.jpg | https://www.gap.com/webcontent/0060/967/471/cn60967471.jpg | https://www.gap.com/webcontent/0060/742/153/cn60742153.jpg | https://www.gap.com/webcontent/0060/970/472/cn60970472.jpg | https://www.gap.com/webcontent/0061/848/706/cn61848706.jpg | https://www.gap.com/webcontent/0057/788/446/cn57788446.jpg | https://www.gap.com/webcontent/0061/828/156/cn61828156.jpg | https://www.gap.com/webcontent/0060/729/365/cn60729365.jpg | https://www.gap.com/webcontent/0060/741/441/cn60741441.jpg | https://www.gap.com/webcontent/0060/967/056/cn60967056.jpg | https://www.gap.com/webcontent/0061/849/389/cn61849389.jpg | https://www.gap.com/webcontent/0060/520/979/cn60520979.jpg | https://www.gap.com/webcontent/0061/542/730/cn61542730.jpg | https://www.gap.com/webcontent/0061/850/738/cn61850738.jpg | https://www.gap.com/webcontent/0060/534/248/cn60534248.jpg | https://www.gap.com/webcontent/0057/780/296/cn57780296.jpg,"Women / Bags, Scarves & More > Women > Bags, Scarves & More",USD,2026-02-22,24.0,https://www.gap.com/browse/product.do?pid=1174308002&vid=1&pcid=3046544&cid=3046544,Bag Charms & Straps | bag / charm | Budget,One Size,12,0,Hot Sauce,Little Words Project Bag Charm,https://www.gap.com/webcontent/0060/498/468/cn60498468.jpg,https://www.gap.com/browse/product.do?pid=1174308002&vid=1&pcid=3046544&cid=3046544,Gap,1174308002,,True,0.0,False,False,Hot Sauce,False,26.0,26.0,Do not get wet,1174308,,True,Little Words Project,20-40,24.0,Weak,1,unknown,False,False,False,False,False,False,False,False,False,False,False,False,"Little Words Project Bag Charm | Gap | Women / Bags, Scarves & More > Women > Bags, Scarves & More | Hot Sauce",2,-0.40810144,0.0003551937,-1,11.364968,3.4526,0.0
0.0,17,campus_student|eco_conscious,,Shop All Accessories,"STATE's signature backpack recommended for kindergarten to third grade. The Kane Backpack fits folders and up to one 2” binder or textbook. Perfect for school, travel, and every adventure in between, this best-selling kids' backpack is as fun as it is functional. 45% of this bag is made from recycled materials. For every bag sold, STATE donates a percentage of the proceeds to American families in need.",STATE Kane Backpack,https://www.gap.com/webcontent/0059/975/575/cn59975575.jpg | https://www.gap.com/webcontent/0059/975/082/cn59975082.jpg | https://www.gap.com/webcontent/0059/912/755/cn59912755.jpg | https://www.gap.com/webcontent/0061/037/218/cn61037218.jpg | https://www.gap.com/webcontent/0061/037/250/cn61037250.jpg | https://www.gap.com/webcontent/0061/019/504/cn61019504.jpg | https://www.gap.com/webcontent/0061/036/285/cn61036285.jpg | https://www.gap.com/webcontent/0061/120/754/cn61120754.jpg | https://www.gap.com/webcontent/0057/184/459/cn57184459.jpg | https://www.gap.com/webcontent/0057/184/480/cn57184480.jpg | https://www.gap.com/webcontent/0060/698/444/cn60698444.jpg | https://www.gap.com/webcontent/0061/017/585/cn61017585.jpg | https://www.gap.com/webcontent/0061/221/407/cn61221407.jpg | https://www.gap.com/webcontent/0060/367/792/cn60367792.jpg | https://www.gap.com/webcontent/0059/961/248/cn59961248.jpg | https://www.gap.com/webcontent/0061/017/150/cn61017150.jpg | https://www.gap.com/webcontent/0029/197/176/cn29197176.jpg,Boys / Shop All Accessories > Boys > Shop All Accessories,USD,2026-02-22,39.95,https://www.gap.com/browse/product.do?pid=1173114002&vid=1&pcid=3046590&cid=3046590,Shop All Accessories | state / kane | Mid,One Size,25,0,Pink/Silver | Navy/Neon,STATE Kane Backpack,https://www.gap.com/webcontent/0059/975/575/cn59975575.jpg,https://www.gap.com/browse/product.do?pid=1173114002&vid=1&pcid=3046590&cid=3046590,Gap,1173114002,Recycled Materials,True,0.0,False,False,Pink/Silver | Navy/Neon,False,98.0,98.0,,1173114,,True,State Bags,20-40,39.95,Weak,2,pastel,False,False,True,False,False,False,False,False,False,False,False,False,STATE Kane Backpack | Gap | Boys / Shop All Accessories > Boys > Shop All Accessories | Pink/Silver | Navy/Neon,4,-0.32133338,-0.43655238,30,5.505259,-0.2798384,0.0
0.0,20,campus_student|eco_conscious,0,Shop All Accessories,"STATE's signature backpack recommended for kindergarten to third grade. The Kane Backpack fits folders and up to one 2” binder or textbook. Perfect for school, travel, and every adventure in between, this best-selling kids' backpack is as fun as it is functional. 45% of this bag is made from recycled materials. For every bag sold, STATE donates a percentage of the proceeds to American families in need.",STATE Kane Backpack,https://www.gap.com/webcontent/0059/974/695/cn59974695.jpg | https://www.gap.com/webcontent/0059/974/684/cn59974684.jpg | https://www.gap.com/webcontent/0059/974/674/cn59974674.jpg | https://www.gap.com/webcontent/0059/974/708/cn59974708.jpg | https://www.gap.com/webcontent/0059/975/555/cn59975555.jpg | https://www.gap.com/webcontent/0061/019/504/cn61019504.jpg | https://www.gap.com/webcontent/0059/912/755/cn59912755.jpg | https://www.gap.com/webcontent/0061/037/218/cn61037218.jpg | https://www.gap.com/webcontent/0061/037/250/cn61037250.jpg | https://www.gap.com/webcontent/0061/017/585/cn61017585.jpg | https://www.gap.com/webcontent/0061/120/754/cn61120754.jpg | https://www.gap.com/webcontent/0057/843/058/cn57843058.jpg | https://www.gap.com/webcontent/0061/221/407/cn61221407.jpg | https://www.gap.com/webcontent/0060/367/792/cn60367792.jpg | https://www.gap.com/webcontent/0061/036/285/cn61036285.jpg | https://www.gap.com/webcontent/0061/206/452/cn61206452.jpg | https://www.gap.com/webcontent/0060/366/819/cn60366819.jpg | https://www.gap.com/webcontent/0061/136/135/cn61136135.jpg | https://www.gap.com/webcontent/0061/692/725/cn61692725.jpg | https://www.gap.com/webcontent/0060/792/040/cn60792040.jpg,Girls / Shop All Accessories > Girls > Shop All Accessories,USD,2026-02-22,39.95,https://www.gap.com/browse/product.do?pid=1173113002&vid=1&pcid=3046567&cid=3046567,Shop All Accessories | state / kane | Mid,One Size,25,0,Pink/Silver | Navy/Neon,STATE Kane Backpack,https://www.gap.com/webcontent/0059/974/695/cn59974695.jpg,https://www.gap.com/browse/product.do?pid=1173113002&vid=1&pcid=3046567&cid=3046567,Gap,1173113002,Recycled Materials,True,0.0,False,False,Pink/Silver | Navy/Neon,False,98.0,98.0,,1173113,,True,State Bags,20-40,39.95,Weak,2,pastel,False,False,True,False,False,False,False,False,False,False,False,False,STATE Kane Backpack | Gap | Girls / Shop All Accessories > Girls > Shop All Accessories | Pink/Silver | Navy/Neon,4,-0.30763292,-0.39069352,30,5.6256366,-0.03616695,0.0
