is_sale,price_current,description,rating_count,segment_label,price_currency,average_rating,review_count,material_text,images_list,subcluster_label,image_url,name,product_id,dimensions,title,product_url,subcluster,mission_tags,category_breadcrumb,scrape_date,brand,color_options,image_count,url,rating,best_seller,is_new,colors,in_stock,price_original,price_regular,sku,care_instructions,availability_text,sold_shipped_by,promo_excluded,price_band,price_numeric,rating_quadrant,color_count,color_family,kw_tote,kw_clutch,kw_backpack,kw_crossbody,kw_convertible,kw_quilted,kw_faux_leather,kw_laptop,kw_organizer,kw_mini,kw_drawstring,is_clearance,style_text,cluster_kmeans,pca_x,pca_y,cluster_hdbscan,umap_x,umap_y,score_weight
False,83.98,"Our active tote bag with interior and exterior pockets throughout to hold your personal items and valuables. Includes an interior laptop sleeve, top zipper closure, as well as a back trolley pass flap for easy use when traveling. Height: 15 in. Width: 5.5 in. Length: 18 in.",0.0,Bags & Wallets,USD,,,Lining:100% Polyester / Shell:100% Nylon,https://img.abercrombie.com/is/image/anf/KIC_105-5008-00035-900_prod1 | https://img.abercrombie.com/is/image/anf/KIC_105-5008-00035-900_prod2 | https://img.abercrombie.com/is/image/anf/KIC_105-5008-00035-900_prod3 | https://img.abercrombie.com/is/image/anf/KIC_105-5008-00035-900_prod4 | https://img.abercrombie.com/is/image/anf/KIC_105-5008-00035-900_prod5,Bags & Wallets | bag / tote | Upper Mid,https://img.abercrombie.com/is/image/anf/KIC_105-5008-00035-900_prod1,YPB Iconic Tote Bag,61407845,"Our active tote bag with interior and exterior pockets throughout to hold your personal items and valuables. Includes an interior laptop sleeve, top zipper closure, as well as a back trolley pass flap for easy use when traveling. Height: 15 in. Width: 5.5 in. Length: 18 in. Imported.",YPB Iconic Tote Bag,https://www.abercrombie.com/shop/wd/p/ypb-iconic-tote-bag-61407845?categoryId=73468&faceout=prod&seq=01,35,work_tote|travel_utility,Men's > Men's > Accessories > Accessories > Bags & Wallets > Bags & Wallets,2026-02-23,Abercrombie,black,5,https://www.abercrombie.com/shop/wd/p/ypb-iconic-tote-bag-61407845?categoryId=73468&faceout=prod&seq=01,0.0,False,False,black,False,,,61407845,Do not bleach | Do not dry clean | Do not iron | Do not tumble dry | Do not wash | Spot clean,,,,70-120,83.98,Weak,1,black,True,False,False,False,False,False,False,False,False,False,False,False,YPB Iconic Tote Bag | Abercrombie | Men's > Men's > Accessories > Accessories > Bags & Wallets > Bags & Wallets | black,4,-0.07170258,-0.41252896,20,4.252384,3.738794,0.0
False,69.98,"YPB On The Go Collection: Made to move—easy layers for walks, weekend trips and everything in between. Our active tote bag with interior and exterior pockets throughout to hold your personal items and valuables. Includes top zipper closure, as well as a back trolley pass flap for easy use when traveling. Height: 15 in. Width: 5.5 in. Length: 18 in.",0.0,Bags & Wallets,USD,,,Shell And Lining:100% Cotton,https://img.abercrombie.com/is/image/anf/KIC_105-6005-00037-110_prod1 | https://img.abercrombie.com/is/image/anf/KIC_105-6005-00037-110_prod2 | https://img.abercrombie.com/is/image/anf/KIC_105-6005-00037-110_prod3 | https://img.abercrombie.com/is/image/anf/KIC_105-6005-00037-110_prod4,Bags & Wallets | bag / tote | Upper Mid,https://img.abercrombie.com/is/image/anf/KIC_105-6005-00037-110_prod1,YPB On The Go Tote Bag,61822345,"YPB On The Go Collection: Made to move—easy layers for walks, weekend trips and everything in between. Our active tote bag with interior and exterior pockets throughout to hold your personal items and valuables. Includes top zipper closure, as well as a back trolley pass flap for easy use when traveling. Height: 15 in. Width: 5.5 in. Length: 18 in. Imported.",YPB On The Go Tote Bag,https://www.abercrombie.com/shop/wd/p/ypb-on-the-go-tote-bag-61822345?categoryId=12281&faceout=prod&seq=01,35,travel_utility|weekend_bucket,Men's > Men's > Accessories > Accessories > Bags & Wallets > Bags & Wallets,2026-02-23,Abercrombie,cream,4,https://www.abercrombie.com/shop/wd/p/ypb-on-the-go-tote-bag-61822345?categoryId=12281&faceout=prod&seq=01,0.0,False,False,cream,False,,,61822345,Do not bleach | Do not dry clean | Do not iron | Do not tumble dry | Do not wash | Spot clean,,,,40-70,69.98,Weak,1,neutral,True,False,False,False,False,False,False,False,False,False,False,False,YPB On The Go Tote Bag | Abercrombie | Men's > Men's > Accessories > Accessories > Bags & Wallets > Bags & Wallets | cream,4,-0.11270848,-0.39799112,20,4.290694,3.5973618,0.0
False,3900,"The Valet Garment Bag from Aritzia is made from 100% cotton and measures 59h x 140d centimeters. Available in Soft Macadamia White, it's easy to care for with a simple wipe using a damp cloth.",0.0,"Bags, Scarves & More",INR,,,Content: 100% cotton,https://assets.aritzia.com/image/upload/f24_n08_123587_31770_on_a | https://assets.aritzia.com/image/upload/f24_n08_123587_31770_off_a | https://assets.aritzia.com/image/upload/f24_n08_123587_31770_off_b | https://assets.aritzia.com/image/upload/f24_n08_123587_31770_off_c | https://assets.aritzia.com/image/upload/f24_n08_123587_31770_off_d,"Bags, Scarves & More | bag / tote | Upper Mid",https://assets.aritzia.com/image/upload/f24_n08_123587_31770_on_a,Valet Garment Bag,123587,Dimensions: 59h x 140d centimetres (23 1/4h x 55 1/8d inches),Valet Garment Bag,https://www.aritzia.com/intl/en/product/valet-garment-bag/123587.html?color=31770,38,travel_utility,Product > Valet garment bag,2026-02-22,Aritzia,Soft Macadamia White,5,https://www.aritzia.com/intl/en/product/valet-garment-bag/123587.html?color=31770,0.0,False,False,Soft Macadamia White,False,,,123587,Care: Wipe with damp cloth | Imported,,,,120+,3900.0,Weak,1,neutral,False,False,False,False,False,False,False,False,False,False,False,False,Valet Garment Bag | Aritzia | Product > Valet garment bag | Soft Macadamia White,1,0.020856226,-0.106571905,1,6.1859837,9.171964,0.0
False,12000,"The Awayday Tote from Aritzia is a 100% polypropylene tote bag measuring 17w x 39h x 15d centimeters. Available in Matera Sand/Black, it can be easily cleaned with a damp cloth.",0.0,bags,INR,,,Content: 100% polypropylene,https://assets.aritzia.com/image/upload/s26_n08_130743_34586_on_a | https://assets.aritzia.com/image/upload/s26_n08_130743_34586_on_b | https://assets.aritzia.com/image/upload/s26_n08_130743_34586_on_c | https://assets.aritzia.com/image/upload/s26_n08_130743_34586_off_a | https://assets.aritzia.com/image/upload/s26_n08_130743_34586_off_b | https://assets.aritzia.com/image/upload/s26_n08_130743_34586_off_c | https://assets.aritzia.com/image/upload/s26_n08_130743_34586_off_d | https://assets.aritzia.com/image/upload/s26_n08_130743_34586_off_h,bags | berkeley / bag | Premium,https://assets.aritzia.com/image/upload/s26_n08_130743_34586_on_a,Awayday Tote,130743,Dimensions: 17w x 39h x 15d centimeters (6 11/16w x 15 3/8h x 5 7/8d inches),Awayday Tote,https://www.aritzia.com/intl/en/product/awayday-tote/130743.html?color=34586,43,minimal_modern,Product > Awayday tote,2026-02-22,Aritzia,Matera Sand /Black | PRIMER WT /TONAL,8,https://www.aritzia.com/intl/en/product/awayday-tote/130743.html?color=34586,0.0,False,False,Matera Sand /Black | PRIMER WT /TONAL,False,,,130743,Care: Wipe with damp cloth | Imported,,,,120+,12000.0,Weak,2,black,True,False,False,False,False,False,False,False,False,False,False,False,Awayday Tote | Aritzia | Product > Awayday tote | Matera Sand /Black | PRIMER WT /TONAL,4,0.07609887,-0.3153444,4,3.9500232,5.246755,0.0
False,12000,"The Awayday Tote from Aritzia is a 100% polypropylene tote bag measuring 17w x 39h x 15d centimeters. Available in Matera Sand/Matera Sand, it requires dry cleaning.",0.0,Bags & Wallets,INR,,,Content: 100% polypropylene,https://assets.aritzia.com/image/upload/s25_n08_116025_34584_on_a | https://assets.aritzia.com/image/upload/s25_n08_116025_34584_on_b | https://assets.aritzia.com/image/upload/s25_n08_116025_34584_on_c | https://assets.aritzia.com/image/upload/s25_n08_116025_34584_on_f | https://assets.aritzia.com/image/upload/s25_n08_116025_34584_on_g | https://assets.aritzia.com/image/upload/s25_n08_116025_34584_on_h | https://assets.aritzia.com/image/upload/s25_n08_116025_34584_off_a | https://assets.aritzia.com/image/upload/s25_n08_116025_34584_off_b | https://assets.aritzia.com/image/upload/s25_n08_116025_34584_off_c | https://assets.aritzia.com/image/upload/s25_n08_116025_34584_off_d,Bags & Wallets | tote / bag | Premium,https://assets.aritzia.com/image/upload/s25_n08_116025_34584_on_a,Awayday Tote,116025,Dimensions: 17w x 39h x 15d centimeters (6 11/16w x 15 3/8h x 5 7/8d inches),Awayday Tote,https://www.aritzia.com/intl/en/product/awayday-tote/116025.html?color=34584,34,minimal_modern,Product > Awayday tote,2026-02-22,Aritzia,Matera Snd /Matera Snd | MATERA SAND /BLACK,10,https://www.aritzia.com/intl/en/product/awayday-tote/116025.html?color=34584,0.0,False,False,Matera Snd /Matera Snd | MATERA SAND /BLACK,False,,,116025,Care: Dry clean | Imported,,,,120+,12000.0,Weak,2,unknown,True,False,False,False,False,False,False,False,False,False,False,False,Awayday Tote | Aritzia | Product > Awayday tote | Matera Snd /Matera Snd | MATERA SAND /BLACK,4,0.09241307,-0.3023167,4,3.9880433,5.4385467,0.0
True,4000,Nylon twill water-repellent backpack,0.0,Fashion Backpacks,INR,,,Content: 100% nylon; Lining: 100% polyester,https://assets.aritzia.com/image/upload/f24_n08_120491_1274_on_a | https://assets.aritzia.com/image/upload/f24_n08_120491_1274_on_b | https://assets.aritzia.com/image/upload/f24_n08_120491_1274_off_a | https://assets.aritzia.com/image/upload/f24_n08_120491_1274_off_b | https://assets.aritzia.com/image/upload/f24_n08_120491_1274_off_c | https://assets.aritzia.com/image/upload/f24_n08_120491_1274_off_d,Fashion Backpacks | backpack / universal | Mid,https://assets.aritzia.com/image/upload/f24_n08_120491_1274_on_a,Berra Backpack,120491,Dimensions: 27w x 43l x 15d centimetres (10 5/8w x 16 15/16l x 5 7/8d inches),Berra Backpack,https://www.aritzia.com/intl/en/product/berra-backpack/120491.html?color=1274,46,campus_student|travel_utility,Product > Berra backpack,2026-02-22,Tna,Black | NIGHTSHADE BLUE,6,https://www.aritzia.com/intl/en/product/berra-backpack/120491.html?color=1274,0.0,False,False,Black | NIGHTSHADE BLUE,False,10000,10000,120491,Care: Wipe with damp cloth | Imported,final sale,,,120+,4000.0,Weak,2,black,False,False,True,False,False,False,False,False,False,False,False,False,Berra Backpack | Tna | Product > Berra backpack | Black | NIGHTSHADE BLUE,4,-0.009933352,-0.39238983,-1,5.3433094,-0.383777,0.0
True,9100,Hi-Gloss French satin puffer tote bag,0.0,Bags & Wallets,INR,,,Origin: Fabric from France | Content: 100% polyamide,https://assets.aritzia.com/image/upload/f25_n08_122201_1274_on_a | https://assets.aritzia.com/image/upload/f25_n08_122201_1274_on_b | https://assets.aritzia.com/image/upload/f25_n08_122201_1274_off_a | https://assets.aritzia.com/image/upload/f25_n08_122201_1274_off_b | https://assets.aritzia.com/image/upload/f25_n08_122201_1274_off_d | https://assets.aritzia.com/image/upload/f25_n08_122201_1274_off_h,Bags & Wallets | bag / tote | Upper Mid,https://assets.aritzia.com/image/upload/f25_n08_122201_1274_on_a,The Super Puff™ Tote Bag - Hi-Gloss,122201,Handle Drop: 31.5 centimetres (12 3/8 inches),The Super Puff™ Tote Bag - Hi-Gloss,https://www.aritzia.com/intl/en/product/the-super-puff%E2%84%A2-tote-bag/122201.html?color=1274,35,occasion_glam|statement_fashion,Product > The super puff%E2%84%A2 tote bag,2026-02-22,The Super Puff™,Black,6,https://www.aritzia.com/intl/en/product/the-super-puff%E2%84%A2-tote-bag/122201.html?color=1274,0.0,False,False,Black,False,13000,13000,122201,Care: Wipe with damp cloth | Imported,,,,120+,9100.0,Weak,1,black,True,False,False,False,False,False,False,False,False,False,False,False,The Super Puff™ Tote Bag - Hi-Gloss | The Super Puff™ | Product > The super puff%E2%84%A2 tote bag | Black,4,0.022930644,-0.29622185,-1,4.221746,5.6378403,0.0
False,4900,Gusseted 100% cotton garment bag,0.0,Shop All Accessories,INR,,,Content: 100% cotton,https://assets.aritzia.com/image/upload/f24_n08_124758_31770_on_a | https://assets.aritzia.com/image/upload/f24_n08_124758_31770_on_b | https://assets.aritzia.com/image/upload/f24_n08_124758_31770_off_a | https://assets.aritzia.com/image/upload/f24_n08_124758_31770_off_b | https://assets.aritzia.com/image/upload/f24_n08_124758_31770_off_c | https://assets.aritzia.com/image/upload/f24_n08_124758_31770_off_d,Shop All Accessories | state / rockaway | Mid,https://assets.aritzia.com/image/upload/f24_n08_124758_31770_on_a,Valet Multi Garment Bag,124758,Dimensions: 144h x 59w x 7.5d centimetres (56 11/16h x 23 1/4w x 2 15/16d inches),Valet Multi Garment Bag,https://www.aritzia.com/intl/en/product/valet-multi-garment-bag/124758.html?color=31770,23,travel_utility,Product > Valet multi garment bag,2026-02-22,Aritzia,Soft Macadamia White,6,https://www.aritzia.com/intl/en/product/valet-multi-garment-bag/124758.html?color=31770,0.0,False,False,Soft Macadamia White,False,,,124758,Care: Wipe with damp cloth | Imported,,,,120+,4900.0,Weak,1,neutral,False,False,False,False,False,False,False,False,False,False,False,False,Valet Multi Garment Bag | Aritzia | Product > Valet multi garment bag | Soft Macadamia White,1,0.031882983,-0.12255677,1,6.135514,9.115439,0.0
True,46.0,"A bag designed for your essentials, the Mini is made with you in mind, your style, your stuff, your peace of mind. Get creative with what you can carry along with these functional, simplified, perfectly sized mini fanny pack. Compliant with the highest safety standards (California Prop 65). Durable, easily cleanable vegan leather and nylon exterior. Wipeable and stain-resistant recycled nylon lining.",0.0,Shoes & Accessories,USD,0,0,"Vegan Leather, Recycled Nylon, Nylon",https://www.gap.com/webcontent/0056/007/513/cn56007513.jpg | https://www.gap.com/webcontent/0056/007/477/cn56007477.jpg | https://www.gap.com/webcontent/0056/007/480/cn56007480.jpg | https://www.gap.com/webcontent/0056/007/476/cn56007476.jpg | https://www.gap.com/webcontent/0056/007/471/cn56007471.jpg | https://www.gap.com/webcontent/0056/007/521/cn56007521.jpg | https://www.gap.com/webcontent/0056/007/543/cn56007543.jpg | https://www.gap.com/webcontent/0056/007/549/cn56007549.jpg | https://www.gap.com/webcontent/0056/003/302/cn56003302.jpg | https://www.gap.com/webcontent/0056/007/473/cn56007473.jpg | https://www.gap.com/webcontent/0056/007/547/cn56007547.jpg | https://www.gap.com/webcontent/0056/004/074/cn56004074.jpg | https://www.gap.com/webcontent/0055/341/135/cn55341135.jpg | https://www.gap.com/webcontent/0060/011/966/cn60011966.jpg | https://www.gap.com/webcontent/0055/341/230/cn55341230.jpg | https://www.gap.com/webcontent/0060/014/274/cn60014274.jpg | https://www.gap.com/webcontent/0060/742/153/cn60742153.jpg | https://www.gap.com/webcontent/0055/342/116/cn55342116.jpg | https://www.gap.com/webcontent/0061/017/327/cn61017327.jpg | https://www.gap.com/webcontent/0059/087/730/cn59087730.jpg | https://www.gap.com/webcontent/0060/739/113/cn60739113.jpg | https://www.gap.com/webcontent/0059/289/704/cn59289704.jpg | https://www.gap.com/webcontent/0061/850/738/cn61850738.jpg,Shoes & Accessories | kibou / belt | Mid,https://www.gap.com/webcontent/0056/007/513/cn56007513.jpg,Kibou Mini Vegan Leather Wallet Belt Bag,1169519002,One Size,Kibou Mini Vegan Leather Wallet Belt Bag,https://www.gap.com/browse/product.do?pid=1169519002&vid=1&pcid=3046544&cid=3046544,22,micro_mini_impulse|eco_conscious,Women / Shoes & Accessories > Women > Shoes & Accessories,2026-02-22,Gap,BLUE,23,https://www.gap.com/browse/product.do?pid=1169519002&vid=1&pcid=3046544&cid=3046544,0.0,False,False,BLUE,False,79.95,79.95,1169519,,,Kibou,True,40-70,46.0,Weak,1,pastel,False,False,False,False,False,False,False,False,False,True,False,False,Kibou Mini Vegan Leather Wallet Belt Bag | Gap | Women / Shoes & Accessories > Women > Shoes & Accessories | BLUE,4,-0.031336714,-0.14532179,23,5.7952476,1.1608207,0.0
False,46.0,"A bag designed for your essentials, the Mini is made with you in mind, your style, your stuff, your peace of mind. Get creative with what you can carry along with these functional, simplified, perfectly sized mini fanny pack. Compliant with the highest safety standards (California Prop 65). Durable, easily cleanable vegan leather and nylon exterior. Wipeable and stain-resistant recycled nylon lining.",0.0,Shoes & Accessories,USD,0,0,"Vegan Leather, Recycled Nylon, Nylon",https://www.gap.com/webcontent/0056/004/074/cn56004074.jpg | https://www.gap.com/webcontent/0056/003/818/cn56003818.jpg | https://www.gap.com/webcontent/0056/004/157/cn56004157.jpg | https://www.gap.com/webcontent/0056/003/850/cn56003850.jpg | https://www.gap.com/webcontent/0056/003/842/cn56003842.jpg | https://www.gap.com/webcontent/0056/003/843/cn56003843.jpg | https://www.gap.com/webcontent/0056/003/837/cn56003837.jpg | https://www.gap.com/webcontent/0056/007/473/cn56007473.jpg | https://www.gap.com/webcontent/0056/007/547/cn56007547.jpg | https://www.gap.com/webcontent/0056/007/513/cn56007513.jpg | https://www.gap.com/webcontent/0056/003/302/cn56003302.jpg | https://www.gap.com/webcontent/0061/822/891/cn61822891.jpg | https://www.gap.com/webcontent/0059/290/125/cn59290125.jpg | https://www.gap.com/webcontent/0061/850/542/cn61850542.jpg | https://www.gap.com/webcontent/0055/341/135/cn55341135.jpg | https://www.gap.com/webcontent/0061/848/257/cn61848257.jpg | https://www.gap.com/webcontent/0061/863/273/cn61863273.jpg | https://www.gap.com/webcontent/0060/534/248/cn60534248.jpg | https://www.gap.com/webcontent/0061/849/074/cn61849074.jpg | https://www.gap.com/webcontent/0059/669/365/cn59669365.jpg | https://www.gap.com/webcontent/0061/850/702/cn61850702.jpg | https://www.gap.com/webcontent/0061/036/597/cn61036597.jpg,Shoes & Accessories | kibou / belt | Mid,https://www.gap.com/webcontent/0056/004/074/cn56004074.jpg,Kibou Mini Vegan Leather Wallet Belt Bag,1169516002,One Size,Kibou Mini Vegan Leather Wallet Belt Bag,https://www.gap.com/browse/product.do?pid=1169516002&vid=1&pcid=3046544&cid=3046544,22,micro_mini_impulse|eco_conscious,Women / Shoes & Accessories > Women > Shoes & Accessories,2026-02-22,Gap,Blush pink,22,https://www.gap.com/browse/product.do?pid=1169516002&vid=1&pcid=3046544&cid=3046544,0.0,False,False,Blush pink,False,,,1169516,,,Kibou,True,40-70,46.0,Weak,1,pastel,False,False,False,False,False,False,False,False,False,True,False,False,Kibou Mini Vegan Leather Wallet Belt Bag | Gap | Women / Shoes & Accessories > Women > Shoes & Accessories | Blush pink,4,-0.05989816,-0.1645955,23,5.7804513,1.1360484,0.0
True,46.0,"A bag designed for your essentials, the Mini is made with you in mind, your style, your stuff, your peace of mind. Get creative with what you can carry along with these functional, simplified, perfectly sized mini fanny pack. Compliant with the highest safety standards (California Prop 65). Durable, easily cleanable nylon exterior. Wipeable and stain-resistant recycled nylon lining.",0.0,Shoes & Accessories,USD,0,,"Recycled Nylon, Nylon",https://www.gap.com/webcontent/0056/003/302/cn56003302.jpg | https://www.gap.com/webcontent/0056/003/310/cn56003310.jpg | https://www.gap.com/webcontent/0056/003/309/cn56003309.jpg | https://www.gap.com/webcontent/0056/003/307/cn56003307.jpg | https://www.gap.com/webcontent/0056/003/311/cn56003311.jpg | https://www.gap.com/webcontent/0056/003/313/cn56003313.jpg | https://www.gap.com/webcontent/0056/007/513/cn56007513.jpg | https://www.gap.com/webcontent/0056/007/473/cn56007473.jpg | https://www.gap.com/webcontent/0056/004/074/cn56004074.jpg | https://www.gap.com/webcontent/0056/007/547/cn56007547.jpg | https://www.gap.com/webcontent/0061/849/074/cn61849074.jpg | https://www.gap.com/webcontent/0061/017/157/cn61017157.jpg | https://www.gap.com/webcontent/0060/739/113/cn60739113.jpg | https://www.gap.com/webcontent/0061/849/709/cn61849709.jpg | https://www.gap.com/webcontent/0060/011/966/cn60011966.jpg | https://www.gap.com/webcontent/0057/788/446/cn57788446.jpg | https://www.gap.com/webcontent/0060/014/274/cn60014274.jpg | https://www.gap.com/webcontent/0061/842/055/cn61842055.jpg | https://www.gap.com/webcontent/0060/779/618/cn60779618.jpg | https://www.gap.com/webcontent/0060/739/553/cn60739553.jpg | https://www.gap.com/webcontent/0059/972/919/cn59972919.jpg,Shoes & Accessories | kibou / belt | Mid,https://www.gap.com/webcontent/0056/003/302/cn56003302.jpg,Kibou Mini Nylon Wallet Belt Bag,1169515002,One Size,Kibou Mini Nylon Wallet Belt Bag,https://www.gap.com/browse/product.do?pid=1169515002&vid=1&pcid=3046544&cid=3046544,22,micro_mini_impulse|eco_conscious,Women / Shoes & Accessories > Women > Shoes & Accessories,2026-02-22,Gap,Black,21,https://www.gap.com/browse/product.do?pid=1169515002&vid=1&pcid=3046544&cid=3046544,0.0,False,False,Black,False,79.95,79.95,1169515,,Only a few left!,Kibou,True,40-70,46.0,Weak,1,black,False,False,False,False,False,False,False,False,False,True,False,False,Kibou Mini Nylon Wallet Belt Bag | Gap | Women / Shoes & Accessories > Women > Shoes & Accessories | Black,4,-0.011227525,-0.19143972,23,5.8213844,1.1654929,0.0
False,46.0,"A bag designed for your essentials, the Mini is made with you in mind, your style, your stuff, your peace of mind. Get creative with what you can carry along with these functional, simplified, perfectly sized mini fanny pack. Compliant with the highest safety standards (California Prop 65). Durable, easily cleanable vegan leather and nylon exterior. Wipeable and stain-resistant recycled nylon lining.",0.0,Shoes & Accessories,USD,0,95,"Vegan Leather, Recycled Nylon, Nylon",https://www.gap.com/webcontent/0056/007/473/cn56007473.jpg | https://www.gap.com/webcontent/0056/007/739/cn56007739.jpg | https://www.gap.com/webcontent/0056/007/485/cn56007485.jpg | https://www.gap.com/webcontent/0056/007/746/cn56007746.jpg | https://www.gap.com/webcontent/0056/007/555/cn56007555.jpg | https://www.gap.com/webcontent/0056/007/753/cn56007753.jpg | https://www.gap.com/webcontent/0056/007/557/cn56007557.jpg | https://www.gap.com/webcontent/0056/007/504/cn56007504.jpg | https://www.gap.com/webcontent/0056/004/074/cn56004074.jpg | https://www.gap.com/webcontent/0056/007/547/cn56007547.jpg | https://www.gap.com/webcontent/0056/003/302/cn56003302.jpg | https://www.gap.com/webcontent/0056/007/513/cn56007513.jpg | https://www.gap.com/webcontent/0061/822/891/cn61822891.jpg | https://www.gap.com/webcontent/0055/341/230/cn55341230.jpg | https://www.gap.com/webcontent/0061/850/542/cn61850542.jpg | https://www.gap.com/webcontent/0055/341/135/cn55341135.jpg | https://www.gap.com/webcontent/0060/779/618/cn60779618.jpg | https://www.gap.com/webcontent/0061/848/257/cn61848257.jpg | https://www.gap.com/webcontent/0059/290/125/cn59290125.jpg | https://www.gap.com/webcontent/0061/849/074/cn61849074.jpg | https://www.gap.com/webcontent/0061/850/823/cn61850823.jpg | https://www.gap.com/webcontent/0061/850/702/cn61850702.jpg | https://www.gap.com/webcontent/0057/780/070/cn57780070.jpg,Shoes & Accessories | kibou / belt | Mid,https://www.gap.com/webcontent/0056/007/473/cn56007473.jpg,Kibou Mini Vegan Leather Wallet Belt Bag,1169518002,One Size,Kibou Mini Vegan Leather Wallet Belt Bag,https://www.gap.com/browse/product.do?pid=1169518002&vid=1&pcid=3046544&cid=3046544,22,micro_mini_impulse|eco_conscious,Women / Shoes & Accessories > Women > Shoes & Accessories,2026-02-22,Gap,LAVENDER,23,https://www.gap.com/browse/product.do?pid=1169518002&vid=1&pcid=3046544&cid=3046544,0.0,False,False,LAVENDER,False,,,1169518,,,Kibou,True,40-70,46.0,Weak,1,pastel,False,False,False,False,False,False,False,False,False,True,False,False,Kibou Mini Vegan Leather Wallet Belt Bag | Gap | Women / Shoes & Accessories > Women > Shoes & Accessories | LAVENDER,4,-0.044370156,-0.15780304,23,5.773056,1.1898553,0.0
True,24.95,"Perfect for after-school activities, sleepovers, and weekend getaways. Designed with two handles and an adjustable crossbody strap for easy carrying. Detachable pouches for shoes and dirty clothes and interior pockets to keep everything organized. Made from recycled materials. For every bag sold, STATE donates a percentage of the proceeds to American families in need.",0.0,Shop All Accessories,USD,0,,Recycled Materials,https://www.gap.com/webcontent/0059/975/498/cn59975498.jpg | https://www.gap.com/webcontent/0060/014/084/cn60014084.jpg | https://www.gap.com/webcontent/0059/974/648/cn59974648.jpg | https://www.gap.com/webcontent/0059/974/883/cn59974883.jpg | https://www.gap.com/webcontent/0061/035/621/cn61035621.jpg | https://www.gap.com/webcontent/0060/791/857/cn60791857.jpg | https://www.gap.com/webcontent/0061/019/479/cn61019479.jpg | https://www.gap.com/webcontent/0061/019/504/cn61019504.jpg | https://www.gap.com/webcontent/0059/975/575/cn59975575.jpg | https://www.gap.com/webcontent/0061/017/150/cn61017150.jpg | https://www.gap.com/webcontent/0059/974/695/cn59974695.jpg | https://www.gap.com/webcontent/0059/912/755/cn59912755.jpg | https://www.gap.com/webcontent/0061/037/218/cn61037218.jpg | https://www.gap.com/webcontent/0059/219/508/cn59219508.jpg | https://www.gap.com/webcontent/0061/036/285/cn61036285.jpg | https://www.gap.com/webcontent/0060/726/816/cn60726816.jpg | https://www.gap.com/webcontent/0060/367/792/cn60367792.jpg | https://www.gap.com/webcontent/0060/283/400/cn60283400.jpg,Shop All Accessories | state / rockaway | Mid,https://www.gap.com/webcontent/0059/975/498/cn59975498.jpg,STATE Rockaway Duffle,1173109002,One Size,STATE Rockaway Duffle,https://www.gap.com/browse/product.do?pid=1173109002&vid=1&pcid=3046567&cid=3046567,23,travel_utility|gym_active|eco_conscious,Girls / Shop All Accessories > Girls > Shop All Accessories,2026-02-22,Gap,Pink/Silver | Fuzzy Bolt,18,https://www.gap.com/browse/product.do?pid=1173109002&vid=1&pcid=3046567&cid=3046567,0.0,False,False,Pink/Silver | Fuzzy Bolt,False,145.0,145.0,1173109,,,State Bags,True,20-40,24.95,Weak,2,pastel,False,False,False,False,False,False,False,False,False,False,False,False,STATE Rockaway Duffle | Gap | Girls / Shop All Accessories > Girls > Shop All Accessories | Pink/Silver | Fuzzy Bolt,4,-0.31084973,-0.39769316,21,5.390749,-0.0002667129,0.0
